Time,GeoType,GeoID,GeoRank,Geography,Number (10+ mcg/dL),Number (15+ mcg/dL),Number (5+ mcg/dL),Number tested,"Rate (10+ mcg/dL) per 1,000 tested","Rate (15+ mcg/dL) per 1,000 tested","Rate (5+ mcg/dL) per 1,000 tested"
2016,UHF42,405,4,Ridgewood - Forest Hills,21,8*,126,"9,200",2.3,0.9*,13.7
2016,UHF42,406,4,Fresh Meadows,1*,1*,29,"3,800",0.3*,0.3*,7.7
2016,UHF42,407,4,Southwest Queens,41,17,216,"11,000",3.7,1.5,19.7
2016,UHF42,408,4,Jamaica,38,13,223,"13,100",2.9,1.0,17.1
2016,UHF42,409,4,Southeast Queens,14,6*,76,"5,800",2.4,1.0*,13.1
2016,UHF42,410,4,Rockaways,7*,1*,50,"4,600",1.5*,0.2*,10.8
2016,UHF42,501,4,Port Richmond,10*,2*,65,"2,900",3.5*,0.7*,22.6
2016,UHF42,502,4,Stapleton - St. George,15,6*,80,"4,200",3.6,1.4*,19.0
2016,UHF42,503,4,Willowbrook,3*,0*,19,"2,200",1.4*,0.0*,8.8
2016,UHF42,504,4,South Beach - Tottenville,7*,2*,28,"3,700",1.9*,0.5*,7.6
2016,Borough,1,1,Bronx,162,71,884,"59,000",2.7,1.2,15.0
2016,Borough,2,1,Brooklyn,376,122,"2,314","103,800",3.6,1.2,22.3
2016,Borough,3,1,Manhattan,46,22,289,"35,800",1.3,0.6,8.1
2016,Borough,4,1,Queens,203,75,"1,247","87,400",2.3,0.9,14.3
2016,Borough,5,1,Staten Island,35,10*,192,"12,900",2.7,0.8*,14.8
2016,Citywide,1,0,New York City,822,300,"4,928","299,000",2.7,1.0,16.5
2015,UHF42,101,4,Kingsbridge - Riverdale,10*,4*,26,"2,800",3.6*,1.5*,9.5
2015,UHF42,102,4,Northeast Bronx,17,6*,96,"5,900",2.9,1.0*,16.2
2015,UHF42,103,4,Fordham - Bronx Pk,31,15,217,"12,400",2.5,1.2,17.4
2015,UHF42,104,4,Pelham - Throgs Neck,38,15,212,"11,500",3.3,1.3,18.5
2015,UHF42,105,4,Crotona -Tremont,24,10*,163,"10,800",2.2,0.9*,15.1
2015,UHF42,106,4,High Bridge - Morrisania,22,7*,169,"10,900",2.0,0.6*,15.5
2015,UHF42,107,4,Hunts Point - Mott Haven,13,4*,83,"7,100",1.8,0.6*,11.7
2015,UHF42,201,4,Greenpoint,28,4*,215,"4,200",6.6,0.9*,51.0
2015,UHF42,202,4,Downtown - Heights - Slope,22,4*,132,"7,700",2.9,0.5*,17.2
2015,UHF42,203,4,Bedford Stuyvesant - Crown Heights,47,21,265,"13,100",3.6,1.6,20.2
2015,UHF42,204,4,East New York,41,14,193,"10,200",4.0,1.4,18.8
2015,UHF42,205,4,Sunset Park,21,6*,139,"9,600",2.2,0.6*,14.5
2015,UHF42,206,4,Borough Park,85,25,591,"17,000",5.0,1.5,34.8
2015,UHF42,207,4,East Flatbush - Flatbush,37,10*,264,"11,500",3.2,0.9*,23.0
2015,UHF42,208,4,Canarsie - Flatlands,13,2*,84,"7,200",1.8,0.3*,11.7
2015,UHF42,209,4,Bensonhurst - Bay Ridge,37,12,147,"7,800",4.8,1.5,18.9
2015,UHF42,210,4,Coney Island - Sheepshead Bay,58,29,223,"11,100",5.2,2.6,20.0
2015,UHF42,211,4,Williamsburg - Bushwick,34,15,200,"9,200",3.7,1.6,21.7
2015,UHF42,301,4,Washington Heights,22,9*,101,"8,800",2.5,1.0*,11.5
2015,UHF42,302,4,Central Harlem - Morningside Heights,9*,4*,67,"5,300",1.7*,0.8*,12.7
2015,UHF42,303,4,East Harlem,7*,2*,45,"3,500",2.0*,0.6*,12.8
2015,UHF42,304,4,Upper West Side,5*,1*,42,"4,100",1.2*,0.2*,10.2
2015,UHF42,305,4,Upper East Side,3*,0*,28,"4,200",0.7*,0.0*,6.7
2015,UHF42,306,4,Chelsea - Clinton,2*,2*,13,"1,900",1.0*,1.0*,6.7
2015,UHF42,307,4,Gramercy Park - Murray Hill,5*,0*,15,"1,900",2.7*,0.0*,8.1
2015,UHF42,308,4,Greenwich Village - SoHo,0*,0*,28,"1,500",0.0*,0.0*,19.2
2015,UHF42,309,4,Union Square - Lower East Side,6*,1*,41,"3,800",1.6*,0.3*,10.8
2015,UHF42,310,4,Lower Manhattan,0*,0*,8*,"1,500",0.0*,0.0*,5.2*
2015,UHF42,401,4,Long Island City - Astoria,16,6*,115,"6,800",2.4,0.9*,16.9
2015,UHF42,402,4,West Queens,65,19,361,"21,900",3.0,0.9,16.5
2015,UHF42,403,4,Flushing - Clearview,15,7*,108,"9,400",1.6,0.7*,11.5
2015,UHF42,404,4,Bayside - Little Neck,1*,1*,10*,"2,200",0.5*,0.5*,4.6*
2015,UHF42,405,4,Ridgewood - Forest Hills,21,9*,147,"9,500",2.2,1.0*,15.5
2015,UHF42,406,4,Fresh Meadows,10*,4*,42,"4,000",2.5*,1.0*,10.5
2015,UHF42,407,4,Southwest Queens,44,13,220,"11,300",3.9,1.1,19.4
2015,UHF42,408,4,Jamaica,47,19,236,"13,300",3.5,1.4,17.7
2015,UHF42,409,4,Southeast Queens,18,7*,86,"6,100",2.9,1.1*,14.0
2015,UHF42,410,4,Rockaways,7*,2*,48,"4,900",1.4*,0.4*,9.9
2015,UHF42,501,4,Port Richmond,7*,4*,56,"2,900",2.4*,1.4*,19.3
2015,UHF42,502,4,Stapleton - St. George,17,4*,77,"4,400",3.8,0.9*,17.4
2015,UHF42,503,4,Willowbrook,2*,1*,9*,"2,200",0.9*,0.4*,4.0*
2015,UHF42,504,4,South Beach - Tottenville,1*,0*,22,"4,200",0.2*,0.0*,5.3
2015,Borough,1,1,Bronx,155,61,971,"61,700",2.5,1.0,15.7
2015,Borough,2,1,Brooklyn,423,142,"2,458","108,800",3.9,1.3,22.6
2015,Borough,3,1,Manhattan,59,19,399,"37,500",1.6,0.5,10.6
2015,Borough,4,1,Queens,244,87,"1,377","89,500",2.7,1.0,15.4
2015,Borough,5,1,Staten Island,27,9*,164,"13,700",2.0,0.7*,11.9
2015,Citywide,1,0,New York City,908,318,"5,371","311,300",2.9,1.0,17.3
2014,UHF42,101,4,Kingsbridge - Riverdale,4*,2*,33,"3,200",1.2*,0.6*,10.2
2014,UHF42,102,4,Northeast Bronx,21,9*,115,"6,200",3.4,1.5*,18.6
2014,UHF42,103,4,Fordham - Bronx Pk,48,18,281,"12,700",3.8,1.4,22.2
2014,UHF42,104,4,Pelham - Throgs Neck,32,14,200,"11,200",2.9,1.2,17.8
2014,UHF42,105,4,Crotona -Tremont,28,12,191,"10,900",2.6,1.1,17.5
2014,UHF42,106,4,High Bridge - Morrisania,33,10*,222,"11,500",2.9,0.9*,19.3
2014,UHF42,107,4,Hunts Point - Mott Haven,11*,3*,141,"7,400",1.5*,0.4*,19.0
2014,UHF42,201,4,Greenpoint,23,8*,229,"4,100",5.6,2.0*,56.1
2014,UHF42,202,4,Downtown - Heights - Slope,18,3*,144,"7,400",2.4,0.4*,19.5
2014,UHF42,203,4,Bedford Stuyvesant - Crown Heights,50,16,368,"13,700",3.6,1.2,26.9
2014,UHF42,204,4,East New York,40,17,220,"10,200",3.9,1.7,21.6
2014,UHF42,205,4,Sunset Park,17,8*,161,"9,200",1.9,0.9*,17.5
2014,UHF42,206,4,Borough Park,101,34,702,"17,100",5.9,2.0,41.1
2014,UHF42,207,4,East Flatbush - Flatbush,38,11*,304,"12,200",3.1,0.9*,25.0
2014,UHF42,208,4,Canarsie - Flatlands,8*,2*,97,"7,300",1.1*,0.3*,13.3
2014,UHF42,209,4,Bensonhurst - Bay Ridge,35,11*,167,"7,300",4.8,1.5*,22.8
2014,UHF42,210,4,Coney Island - Sheepshead Bay,42,19,262,"10,600",3.9,1.8,24.6
2014,UHF42,211,4,Williamsburg - Bushwick,40,20,271,"9,900",4.0,2.0,27.3
2014,UHF42,301,4,Washington Heights,22,6*,144,"9,500",2.3,0.6*,15.1
2014,UHF42,302,4,Central Harlem - Morningside Heights,9*,6*,88,"5,500",1.6*,1.1*,16.0
2014,UHF42,303,4,East Harlem,7*,4*,66,"3,800",1.9*,1.1*,17.5
2014,UHF42,304,4,Upper West Side,4*,0*,54,"4,500",0.9*,0.0*,11.9
2014,UHF42,305,4,Upper East Side,3*,0*,35,"4,200",0.7*,0.0*,8.4
2014,UHF42,306,4,Chelsea - Clinton,1*,0*,24,"1,700",0.6*,0.0*,14.4
2014,UHF42,307,4,Gramercy Park - Murray Hill,4*,0*,13,"1,800",2.3*,0.0*,7.4
2014,UHF42,308,4,Greenwich Village - SoHo,7*,1*,37,"1,300",5.3*,0.8*,28.1
2014,UHF42,309,4,Union Square - Lower East Side,8*,2*,59,"3,900",2.0*,0.5*,15.1
2014,UHF42,310,4,Lower Manhattan,3*,1*,9*,"1,400",2.2*,0.7*,6.5*
2014,UHF42,401,4,Long Island City - Astoria,18,4*,136,"6,700",2.7,0.6*,20.2
2014,UHF42,402,4,West Queens,74,17,473,"22,400",3.3,0.8,21.1
2014,UHF42,403,4,Flushing - Clearview,17,4*,119,"8,800",1.9,0.5*,13.5
2014,UHF42,404,4,Bayside - Little Neck,2*,0*,9*,"2,200",0.9*,0.0*,4.2*
2014,UHF42,405,4,Ridgewood - Forest Hills,23,6*,167,"9,500",2.4,0.6*,17.6
2014,UHF42,406,4,Fresh Meadows,7*,5*,45,"4,200",1.7*,1.2*,10.8
2014,UHF42,407,4,Southwest Queens,51,25,238,"11,000",4.6,2.3,21.6
2014,UHF42,408,4,Jamaica,54,24,282,"13,500",4.0,1.8,20.9
2014,UHF42,409,4,Southeast Queens,13,5*,97,"6,100",2.1,0.8*,16.0
2014,UHF42,410,4,Rockaways,12,5*,88,"4,900",2.4,1.0*,18.0
2014,UHF42,501,4,Port Richmond,16,2*,100,"3,000",5.3,0.7*,33.0
2014,UHF42,502,4,Stapleton - St. George,11*,5*,96,"4,600",2.4*,1.1*,20.8
2014,UHF42,503,4,Willowbrook,2*,1*,16,"2,200",0.9*,0.4*,7.1
2014,UHF42,504,4,South Beach - Tottenville,2*,1*,26,"4,100",0.5*,0.2*,6.3
2014,Borough,1,1,Bronx,177,68,"1,186","63,400",2.8,1.1,18.7
2014,Borough,2,1,Brooklyn,412,149,"2,929","109,300",3.8,1.4,26.8
2014,Borough,3,1,Manhattan,68,20,539,"38,400",1.8,0.5,14.0
2014,Borough,4,1,Queens,271,95,"1,658","89,400",3.0,1.1,18.6
2014,Borough,5,1,Staten Island,31,9,238,"14,000",2.2,0.6,17.0
2014,Citywide,1,0,New York City,959,341,"6,550","314,500",3.0,1.1,20.8
2013,UHF42,101,4,Kingsbridge - Riverdale,4*,0*,30,"3,300",1.2*,0.0*,9.0
2013,UHF42,102,4,Northeast Bronx,21,8*,121,"6,500",3.2,1.2*,18.6
2013,UHF42,103,4,Fordham - Bronx Pk,57,23,309,"12,800",4.5,1.8,24.2
2013,UHF42,104,4,Pelham - Throgs Neck,31,11*,201,"11,700",2.6,0.9*,17.2
2013,UHF42,105,4,Crotona -Tremont,30,18,212,"11,200",2.7,1.6,19.0
2013,UHF42,106,4,High Bridge - Morrisania,31,9*,281,"11,800",2.6,0.8*,23.8
2013,UHF42,107,4,Hunts Point - Mott Haven,19,5*,155,"7,700",2.5,0.6*,20.1
2013,UHF42,201,4,Greenpoint,31,11*,329,"4,500",6.9,2.5*,73.6
2013,UHF42,202,4,Downtown - Heights - Slope,15,8*,159,"7,200",2.1,1.1*,21.9
2013,UHF42,203,4,Bedford Stuyvesant - Crown Heights,52,17,357,"14,300",3.6,1.2,24.9
2013,UHF42,204,4,East New York,32,12,239,"10,400",3.1,1.2,23.0
2013,UHF42,205,4,Sunset Park,20,7*,183,"9,000",2.2,0.8*,20.3
2013,UHF42,206,4,Borough Park,76,24,780,"17,000",4.5,1.4,45.8
2013,UHF42,207,4,East Flatbush - Flatbush,43,15,387,"12,800",3.4,1.2,30.2
2013,UHF42,208,4,Canarsie - Flatlands,9*,2*,120,"7,300",1.2*,0.3*,16.4
2013,UHF42,209,4,Bensonhurst - Bay Ridge,29,9*,169,"7,400",3.9,1.2*,22.7
2013,UHF42,210,4,Coney Island - Sheepshead Bay,36,17,327,"10,800",3.3,1.6,30.2
2013,UHF42,211,4,Williamsburg - Bushwick,37,15,315,"10,600",3.5,1.4,29.7
2013,UHF42,301,4,Washington Heights,24,9*,163,"9,900",2.4,0.9*,16.4
2013,UHF42,302,4,Central Harlem - Morningside Heights,9*,2*,121,"5,900",1.5*,0.3*,20.4
2013,UHF42,303,4,East Harlem,10*,7*,60,"3,900",2.5*,1.8*,15.2
2013,UHF42,304,4,Upper West Side,4*,2*,62,"4,900",0.8*,0.4*,12.6
2013,UHF42,305,4,Upper East Side,2*,1*,39,"4,700",0.4*,0.2*,8.4
2013,UHF42,306,4,Chelsea - Clinton,2*,1*,38,"1,800",1.1*,0.5*,20.9
2013,UHF42,307,4,Gramercy Park - Murray Hill,3*,0*,28,"2,000",1.5*,0.0*,14.1
2013,UHF42,308,4,Greenwich Village - SoHo,3*,1*,37,"1,500",2.0*,0.7*,24.6
2013,UHF42,309,4,Union Square - Lower East Side,8*,2*,59,"4,200",1.9*,0.5*,13.9
2013,UHF42,310,4,Lower Manhattan,3*,2*,11*,"1,600",1.9*,1.2*,6.9*
2013,UHF42,401,4,Long Island City - Astoria,15,5*,137,"6,800",2.2,0.7*,20.3
2013,UHF42,402,4,West Queens,72,21,459,"22,900",3.1,0.9,20.1
2013,UHF42,403,4,Flushing - Clearview,15,3*,111,"8,700",1.7,0.3*,12.8
2013,UHF42,404,4,Bayside - Little Neck,1*,0*,13,"2,200",0.5*,0.0*,5.9
2013,UHF42,405,4,Ridgewood - Forest Hills,17,4*,154,"9,600",1.8,0.4*,16.1
2013,UHF42,406,4,Fresh Meadows,4*,3*,60,"4,100",1.0*,0.7*,14.7
2013,UHF42,407,4,Southwest Queens,39,15,239,"11,400",3.4,1.3,20.9
2013,UHF42,408,4,Jamaica,47,15,287,"13,400",3.5,1.1,21.5
2013,UHF42,409,4,Southeast Queens,18,8*,95,"6,100",3.0,1.3*,15.7
2013,UHF42,410,4,Rockaways,11*,3*,81,"4,800",2.3*,0.6*,17.0
2013,UHF42,501,4,Port Richmond,12,4*,105,"3,300",3.7,1.2*,32.1
2013,UHF42,502,4,Stapleton - St. George,14,4*,102,"4,800",2.9,0.8*,21.2
2013,UHF42,503,4,Willowbrook,1*,1*,22,"2,300",0.4*,0.4*,9.5
2013,UHF42,504,4,South Beach - Tottenville,3*,1*,28,"4,200",0.7*,0.2*,6.6
2013,Borough,1,1,Bronx,193,74,"1,312","65,300",3.0,1.1,20.1
2013,Borough,2,1,Brooklyn,380,137,"3,370","111,800",3.4,1.2,30.1
2013,Borough,3,1,Manhattan,68,27,622,"41,100",1.7,0.7,15.1
2013,Borough,4,1,Queens,239,77,"1,638","89,900",2.7,0.9,18.2
2013,Borough,5,1,Staten Island,30,10,260,"14,700",2.0,0.7,17.7
2013,Citywide,1,0,New York City,910,325,"7,204","322,900",2.8,1.0,22.3
2012,UHF42,101,4,Kingsbridge - Riverdale,5*,3*,33,"3,400",1.5*,0.9*,9.8
2012,UHF42,102,4,Northeast Bronx,23,12,130,"6,600",3.5,1.8,19.7
2012,UHF42,103,4,Fordham - Bronx Pk,52,22,348,"12,900",4.0,1.7,27.0
2012,UHF42,104,4,Pelham - Throgs Neck,24,11*,193,"12,000",2.0,0.9*,16.1
2012,UHF42,105,4,Crotona -Tremont,29,15,260,"11,400",2.5,1.3,22.8
2012,UHF42,106,4,High Bridge - Morrisania,34,14,273,"12,000",2.8,1.2,22.8
2012,UHF42,107,4,Hunts Point - Mott Haven,17,4*,148,"8,200",2.1,0.5*,18.0
2012,UHF42,201,4,Greenpoint,47,10*,394,"4,900",9.7,2.1*,80.9
2012,UHF42,202,4,Downtown - Heights - Slope,25,6*,217,"7,600",3.3,0.8*,28.4
2012,UHF42,203,4,Bedford Stuyvesant - Crown Heights,69,22,477,"14,800",4.7,1.5,32.1
2012,UHF42,204,4,East New York,25,10*,279,"10,600",2.4,0.9*,26.4
2012,UHF42,205,4,Sunset Park,24,10*,225,"9,100",2.6,1.1*,24.7
2012,UHF42,206,4,Borough Park,102,33,887,"16,900",6.0,2.0,52.6
2012,UHF42,207,4,East Flatbush - Flatbush,35,13,450,"13,400",2.6,1.0,33.6
2012,UHF42,208,4,Canarsie - Flatlands,13,3*,129,"7,400",1.7,0.4*,17.4
2012,UHF42,209,4,Bensonhurst - Bay Ridge,34,10*,163,"6,900",4.9,1.4*,23.5
2012,UHF42,210,4,Coney Island - Sheepshead Bay,36,14,374,"10,500",3.4,1.3,35.6
2012,UHF42,211,4,Williamsburg - Bushwick,50,17,417,"11,200",4.5,1.5,37.2
2012,UHF42,301,4,Washington Heights,24,13,179,"10,600",2.3,1.2,16.9
2012,UHF42,302,4,Central Harlem - Morningside Heights,10*,2*,94,"6,100",1.6*,0.3*,15.4
2012,UHF42,303,4,East Harlem,7*,3*,63,"4,200",1.7*,0.7*,15.1
2012,UHF42,304,4,Upper West Side,10*,3*,68,"4,800",2.1*,0.6*,14.1
2012,UHF42,305,4,Upper East Side,4*,3*,51,"4,800",0.8*,0.6*,10.7
2012,UHF42,306,4,Chelsea - Clinton,4*,1*,37,"2,100",1.9*,0.5*,17.4
2012,UHF42,307,4,Gramercy Park - Murray Hill,3*,1*,27,"2,000",1.5*,0.5*,13.3
2012,UHF42,308,4,Greenwich Village - SoHo,5*,1*,34,"1,600",3.1*,0.6*,21.4
2012,UHF42,309,4,Union Square - Lower East Side,11*,5*,82,"4,600",2.4*,1.1*,17.9
2012,UHF42,310,4,Lower Manhattan,1*,0*,17,"1,600",0.6*,0.0*,10.6
2012,UHF42,401,4,Long Island City - Astoria,18,7*,162,"6,900",2.6,1.0*,23.4
2012,UHF42,402,4,West Queens,93,40,529,"23,400",4.0,1.7,22.6
2012,UHF42,403,4,Flushing - Clearview,19,9*,114,"8,400",2.3,1.1*,13.5
2012,UHF42,404,4,Bayside - Little Neck,2*,0*,11*,"2,200",0.9*,0.0*,5.0*
2012,UHF42,405,4,Ridgewood - Forest Hills,28,9*,193,"9,400",3.0,1.0*,20.5
2012,UHF42,406,4,Fresh Meadows,6*,1*,54,"4,000",1.5*,0.3*,13.6
2012,UHF42,407,4,Southwest Queens,43,24,262,"11,300",3.8,2.1,23.2
2012,UHF42,408,4,Jamaica,41,17,330,"13,600",3.0,1.3,24.3
2012,UHF42,409,4,Southeast Queens,21,9*,119,"6,200",3.4,1.5*,19.3
2012,UHF42,410,4,Rockaways,15,3*,85,"5,000",3.0,0.6*,17.1
2012,UHF42,501,4,Port Richmond,17,2*,98,"3,400",5.1,0.6*,29.2
2012,UHF42,502,4,Stapleton - St. George,19,7*,97,"4,800",3.9,1.5*,20.1
2012,UHF42,503,4,Willowbrook,6*,3*,27,"2,400",2.5*,1.2*,11.2
2012,UHF42,504,4,South Beach - Tottenville,2*,0*,24,"4,100",0.5*,0.0*,5.9
2012,Borough,1,1,Bronx,184,81,"1,396","66,800",2.8,1.2,20.9
2012,Borough,2,1,Brooklyn,460,148,"4,017","113,700",4.0,1.3,35.3
2012,Borough,3,1,Manhattan,79,32,654,"42,700",1.8,0.7,15.3
2012,Borough,4,1,Queens,286,119,"1,864","90,600",3.2,1.3,20.6
2012,Borough,5,1,Staten Island,44,12,246,"14,700",3.0,0.8,16.8
2012,Citywide,1,0,New York City,"1,053",392,"8,179","328,600",3.2,1.2,24.9
2011,UHF42,101,4,Kingsbridge - Riverdale,7*,2*,61,"3,400",2.1*,0.6*,18.1
2011,UHF42,102,4,Northeast Bronx,24,12,186,"7,100",3.4,1.7,26.4
2011,UHF42,103,4,Fordham - Bronx Pk,75,26,453,"13,900",5.4,1.9,32.5
2011,UHF42,104,4,Pelham - Throgs Neck,43,9*,343,"12,400",3.5,0.7*,27.6
2011,UHF42,105,4,Crotona -Tremont,25,4*,338,"11,900",2.1,0.3*,28.4
2011,UHF42,106,4,High Bridge - Morrisania,32,11*,380,"12,500",2.6,0.9*,30.4
2011,UHF42,107,4,Hunts Point - Mott Haven,25,11*,227,"8,500",2.9,1.3*,26.6
2011,UHF42,201,4,Greenpoint,53,12,526,"5,000",10.6,2.4,104.9
2011,UHF42,202,4,Downtown - Heights - Slope,31,3*,311,"8,300",3.7,0.4*,37.5
2011,UHF42,203,4,Bedford Stuyvesant - Crown Heights,73,26,727,"16,100",4.5,1.6,45.1
2011,UHF42,204,4,East New York,49,15,426,"11,200",4.4,1.3,38.2
2011,UHF42,205,4,Sunset Park,28,10*,332,"9,300",3.0,1.1*,35.7
2011,UHF42,206,4,Borough Park,121,35,"1,061","17,000",7.1,2.1,62.4
2011,UHF42,207,4,East Flatbush - Flatbush,69,26,670,"14,500",4.7,1.8,46.1
2011,UHF42,208,4,Canarsie - Flatlands,11*,3*,192,"7,900",1.4*,0.4*,24.2
2011,UHF42,209,4,Bensonhurst - Bay Ridge,35,11*,241,"7,100",5.0,1.6*,34.2
2011,UHF42,210,4,Coney Island - Sheepshead Bay,60,20,452,"11,000",5.5,1.8,41.1
2011,UHF42,211,4,Williamsburg - Bushwick,65,21,530,"12,000",5.4,1.7,44.0
2011,UHF42,301,4,Washington Heights,35,16,269,"11,200",3.1,1.4,24.1
2011,UHF42,302,4,Central Harlem - Morningside Heights,22,6*,192,"6,300",3.5,0.9*,30.3
2011,UHF42,303,4,East Harlem,12,6*,116,"4,400",2.7,1.4*,26.2
2011,UHF42,304,4,Upper West Side,12,7*,71,"5,100",2.4,1.4*,13.9
2011,UHF42,305,4,Upper East Side,11*,5*,65,"5,000",2.2*,1.0*,13.1
2011,UHF42,306,4,Chelsea - Clinton,4*,3*,41,"2,200",1.9*,1.4*,19.0
2011,UHF42,307,4,Gramercy Park - Murray Hill,2*,1*,33,"2,100",1.0*,0.5*,16.1
2011,UHF42,308,4,Greenwich Village - SoHo,6*,3*,50,"1,700",3.6*,1.8*,29.6
2011,UHF42,309,4,Union Square - Lower East Side,5*,0*,129,"4,900",1.0*,0.0*,26.1
2011,UHF42,310,4,Lower Manhattan,1*,1*,20,"1,600",0.6*,0.6*,12.3
2011,UHF42,401,4,Long Island City - Astoria,35,11*,189,"7,000",5.0,1.6*,27.1
2011,UHF42,402,4,West Queens,118,44,764,"23,400",5.0,1.9,32.6
2011,UHF42,403,4,Flushing - Clearview,13,7*,149,"8,200",1.6,0.9*,18.1
2011,UHF42,404,4,Bayside - Little Neck,3*,1*,29,"2,200",1.4*,0.5*,13.2
2011,UHF42,405,4,Ridgewood - Forest Hills,35,14,288,"9,700",3.6,1.4,29.6
2011,UHF42,406,4,Fresh Meadows,4*,1*,67,"4,000",1.0*,0.3*,16.8
2011,UHF42,407,4,Southwest Queens,54,19,371,"11,800",4.6,1.6,31.4
2011,UHF42,408,4,Jamaica,59,21,452,"14,000",4.2,1.5,32.2
2011,UHF42,409,4,Southeast Queens,19,4*,198,"6,600",2.9,0.6*,30.2
2011,UHF42,410,4,Rockaways,13,6*,128,"5,400",2.4,1.1*,23.7
2011,UHF42,501,4,Port Richmond,20,5*,112,"3,500",5.6,1.4*,31.6
2011,UHF42,502,4,Stapleton - St. George,14,6*,129,"4,900",2.9,1.2*,26.4
2011,UHF42,503,4,Willowbrook,2*,1*,37,"2,500",0.8*,0.4*,14.6
2011,UHF42,504,4,South Beach - Tottenville,7*,2*,38,"4,400",1.6*,0.5*,8.6
2011,Borough,1,1,Bronx,231,75,"1,996","70,100",3.3,1.1,28.5
2011,Borough,2,1,Brooklyn,595,182,"5,483","119,800",5.0,1.5,45.8
2011,Borough,3,1,Manhattan,110,48,992,"44,700",2.5,1.1,22.2
2011,Borough,4,1,Queens,353,128,"2,649","92,900",3.8,1.4,28.5
2011,Borough,5,1,Staten Island,43,14,317,"15,400",2.8,0.9,20.6
2011,Citywide,1,0,New York City,"1,332",447,"11,437","342,900",3.9,1.3,33.4
2010,UHF42,101,4,Kingsbridge - Riverdale,6*,3*,74,"3,500",1.7*,0.9*,21.4
2010,UHF42,102,4,Northeast Bronx,31,14,255,"7,300",4.2,1.9,34.7
2010,UHF42,103,4,Fordham - Bronx Pk,76,21,629,"13,900",5.5,1.5,45.1
2010,UHF42,104,4,Pelham - Throgs Neck,53,17,405,"12,300",4.3,1.4,32.8
2010,UHF42,105,4,Crotona -Tremont,40,11*,435,"11,900",3.4,0.9*,36.5
2010,UHF42,106,4,High Bridge - Morrisania,54,23,516,"12,300",4.4,1.9,42.0
2010,UHF42,107,4,Hunts Point - Mott Haven,30,12,294,"8,400",3.6,1.4,35.0
2010,UHF42,201,4,Greenpoint,59,25,519,"5,100",11.5,4.9,101.5
2010,UHF42,202,4,Downtown - Heights - Slope,49,17,355,"8,200",6.0,2.1,43.5
2010,UHF42,203,4,Bedford Stuyvesant - Crown Heights,81,28,801,"16,000",5.1,1.7,50.0
2010,UHF42,204,4,East New York,50,21,434,"11,200",4.5,1.9,38.8
2010,UHF42,205,4,Sunset Park,34,16,348,"8,600",3.9,1.9,40.4
2010,UHF42,206,4,Borough Park,136,44,"1,152","15,800",8.6,2.8,73.0
2010,UHF42,207,4,East Flatbush - Flatbush,81,33,788,"14,600",5.6,2.3,54.0
2010,UHF42,208,4,Canarsie - Flatlands,25,5*,262,"8,000",3.1,0.6*,32.8
2010,UHF42,209,4,Bensonhurst - Bay Ridge,52,17,284,"7,100",7.3,2.4,40.1
2010,UHF42,210,4,Coney Island - Sheepshead Bay,54,17,518,"10,500",5.2,1.6,49.5
2010,UHF42,211,4,Williamsburg - Bushwick,86,27,701,"12,200",7.1,2.2,57.7
